6,Moya emotional at Davis Cup win,Carlos Moya described Spain's Davis Cup victory as the highlight of his career after he beat Andy Roddick to end the USA's challenge in Seville.,bbc
6,Saint-Andre anger at absent stars,Sale Sharks director of rugby Philippe Saint-Andre has re-opened rugby's club-versus-country debate.,bbc
6,Charvis set to lose fitness bid,Flanker Colin Charvis is unlikely to play any part in Wales' final two games of the Six Nations.,bbc
6,Bates seals takeover,Ken Bates has completed his takeover of Leeds United.,bbc
6,Fuming Robinson blasts officials,England coach Andy Robinson insisted he was "livid" after his side were denied two tries in Sunday's 19-13 Six Nations loss to Ireland in Dublin.,bbc
6,Blues slam Blackburn over Savage,Birmingham have confirmed Blackburn made a bid for Robbie Savage - but managing director Karen Brady has called it "derisory".,bbc
6,Tevez - an Argentine in Brazil,Some 65 years ago Bernardo Gandulla left Boca Juniors in his native Argentina and headed for Brazil.,bbc
6,Mourinho takes swipe at Arsenal,Chelsea boss Jose Mourinho has attempted to pile the pressure on title rivals Arsenal ahead of the Gunners facing Newcastle on Wednesday.,bbc
6,Roddick in talks over new coach,Andy Roddick is reportedly close to confirming US Davis Cup assistant Dean Goldfine as his new coach.,bbc
6,Almagro continues Spanish surge,Unseeded Nicolas Almagro became the fifth Spaniard to reach the last eight at the Buenos Aires Open ousting eighth seed Mariano Zabaleta.,bbc
6,Wright-Phillips to start on right,England coach Sven-Goran Eriksson has revealed Shaun Wright-Phillips will start against the Netherlands.,bbc
6,Scrum-half Williams rejoins Bath,Bath have signed their former scrum-half Andy Williams on a short-term deal from the Neath-Swansea Ospreys.,bbc
6,Mourinho expects fight to finish,Chelsea manager Jose Mourinho expects the Champions League clash with Barcelona to be a fight to the finish.,bbc
6,Ireland surge past Scots,Ireland maintained their Six Nations Grand Slam ambitions with an impressive victory over Scotland at Murrayfield.,bbc
6,Chepkemei joins Edinburgh line-up,Susan Chepkemei has decided she is fit enough to run in next month's Great Edinburgh International Cross Country.,bbc
6,Finnan says Irish can win group,Steve Finnan believes the Republic of Ireland can qualify directly for the World Cup finals.,bbc
6,Wales silent on Grand Slam talk,Rhys Williams says Wales are still not thinking of winning the Grand Slam despite a third Six Nations win.,bbc
6,Mido makes third apology,Ahmed 'Mido' Hossam has made another apology to the Egyptian people in an attempt to rejoin the national team.,bbc
6,Dawson joins England injury list,Scrum-half Matt Dawson is an injury doubt for England's Six Nations opener against Wales next weekend.,bbc
6,McClaren eyes Uefa Cup top spot,Steve McClaren wants his Middlesbrough team to win their Uefa Cup group by beating Partizan Belgrade.,bbc
6,Wales hails new superstar,One game into his Six Nations career and Gavin Henson is already a Welsh legend.,bbc
6,Edwards tips Idowu for Euro gold,World outdoor triple jump record holder and BBC pundit Jonathan Edwards believes Phillips Idowu can take gold at the European Indoor Championships.,bbc
6,IAAF will contest Greek decision,The International Association of Athletics Federations will appeal against the acquittal of Greek athletes Kostas Kenteris and Katerina Thanou.,bbc
6,Davenport hits out at Wimbledon,World number one Lindsay Davenport has criticised Wimbledon over the issue of equal prize money for women.,bbc
6,Wenger steps up row,Arsene Wenger has stepped up his feud with Sir Alex Ferguson by claiming the Manchester United manager is guilty of bringing football into disrepute.,bbc
6,Chepkemei hit by big ban,Kenya's athletics body has suspended two-time London Marathon runner-up Susan Chepkemei from all competition until the end of the year.,bbc
6,Dundee Utd 4-1 Aberdeen,Dundee United eased into the semi-final of the Scottish Cup with an emphatic win over Aberdeen.,bbc
6,Souness eyes summer move for Owen,Newcastle boss Graeme Souness is lining up a summer move for England and Real Madrid striker Michael Owen.,bbc
6,Palace threat over Cantona masks,Manchester United fans wearing Eric Cantona masks will not be allowed in Selhurst Park on Saturday.,bbc
6,Ferrero eyes return to top form,Former world number one Juan Carlos Ferrero insists he can get back to his best despite a tough start to 2005.,bbc
6,Premier League planning Cole date,The Premier League is attempting to find a mutually convenient date to investigate allegations Chelsea made an illegal approach for Ashley Cole.,bbc
6,QPR keeper Day heads for Preston,Queens Park Rangers keeper Chris Day is set to join Preston on a month's loan.,bbc
6,Celtic make late bid for Bellamy,Newcastle striker Craig Bellamy is discussing a possible short-term loan move to Celtic BBC Sport understands.,bbc
6,Parry puts Gerrard 'above money',Listen to the full interview on Sport on Five and the BBC Sport website from 1900 GMT.,bbc
6,Stam spices up Man Utd encounter,AC Milan defender Jaap Stam says Manchester United "know they made a mistake" by selling him in 2001.,bbc
6,Radcliffe yet to answer GB call,Paula Radcliffe has been granted extra time to decide whether to compete in the World Cross-Country Championships.,bbc
6,Collins banned in landmark case,Sprinter Michelle Collins has received an eight-year ban for doping offences after a hearing at the North American Court of Arbitration for Sport (CAS).,bbc
6,McClaren targets Champions League,Middlesbrough boss Steve McClaren believes his side can clinch a top-four spot in the Premiership and secure qualification for the Champions League.,bbc
6,Holmes feted with further honour,Double Olympic champion Kelly Holmes has been voted European Athletics (EAA) woman athlete of 2004 in the governing body's annual poll.,bbc
6,Edgy Agassi struggles past Dent,Andre Agassi put in an erratic display before edging into the fourth round of the Australian Open with victory over Taylor Dent.,bbc
6,Johnson accuses British sprinters,Former Olympic champion Michael Johnson has accused Britain's top sprinters of lacking pride and ambition.,bbc
6,London Irish 19-33 Wasps,Wasps made light of the absence of several internationals to sink London Irish with a trio of second-half tries.,bbc
6,Hearts of Oak 3-2 Cotonsport,Hearts of Oak set up an all Ghanaian Confederation Cup final with a 3-2 win over Cameroon's Cotonsport Garoua in Accra on Sunday.,bbc
6,Umaga ready for "fearsome" Lions,All Blacks captain Tama Umaga has warned the British and Irish Lions will be his most fearsome opponents yet ahead of their summer tour.,bbc
6,Henry tipped for Fifa award,Fifa president Sepp Blatter hopes Arsenal's Thierry Henry will be named World Player of the Year on Monday.,bbc
6,Jones files lawsuit against Conte,Marion Jones has filed a lawsuit for defamation against Balco boss Victor Conte following his allegations that he gave her performance-enhancing drugs.,bbc
6,Sydney return for Henin-Hardenne,Olympic champion Justine Henin-Hardenne will return to action in January's Sydney International tournament.,bbc
6,Prodigy Monfils blows away Gaudio,French prodigy Gael Monfils underlined his huge promise by beating French Open champion Gaston Gaudio 6-4 7-6 (7-4) in the first round of the Qatar Open.,bbc
6,Davenport dismantles young rival,Top seed Lindsay Davenport booked her place in the last 16 of the Australian Open with a convincing 6-2 6-4 win over Nicole Vaidisova of the Czech Republic.,bbc
6,France v Wales (Sat),Stade de France Paris,bbc
6,Henman & Murray claim LTA awards,Tim Henman was named player of the year for 2004 by the Lawn Tennis Association at Wimbledon on Monday.,bbc
6,Call for Kenteris to be cleared,Kostas Kenteris' lawyer has called for the doping charges against the Greek sprinter to be dropped.,bbc
6,Everton's Weir cools Euro hopes,Everton defender David Weir has played down talk of European football despite his team lying in second place in the Premiership after beating Liverpool.,bbc
6,Dallaglio his own man to the end,Controversy and Lawrence Dallaglio have never been very far away from each other throughout a glittering international career.,bbc
6,Wenger offers Mutu hope,Arsenal boss Arsene Wenger would consider signing Adrian Mutu once the striker has served his drugs ban.,bbc
6,Man Utd stroll to Cup win,Wayne Rooney made a winning return to Everton as Manchester United cruised into the FA Cup quarter-finals.,bbc
1,Media gadgets get moving,Pocket-sized devices that let people carry around video and images are set to have a big year in 2005 according to industry experts.,bbc
1,Napster offers rented music to go,Music downloading for those that have rejected the free peer to peer services can be a costly business.,bbc
1,Cheaper chip for mobiles,A mobile phone chip which combines a modem and a computer processor on one bit of silicon instead of two could make phones cheaper and more powerful.,bbc
1,Nintendo DS makes its Euro debut,Nintendo's DS handheld game console has officially gone on sale in Europe.,bbc
1,Peer-to-peer nets 'here to stay',Peer-to-peer (P2P) networks are here to stay and are on the verge of being exploited by commercial media firms says a panel of industry experts.,bbc
1,US peer-to-peer pirates convicted,The first convictions for piracy over peer-to-peer networks have been handed down in the US.,bbc
1,Apple laptop is 'greatest gadget',The Apple Powerbook 100 has been chosen as the greatest gadget of all time by US magazine Mobile PC.,bbc
1,Games maker fights for survival,One of Britain's largest independent game makers Argonaut Games has been put up for sale.,bbc
1,Hotspot users gain free net calls,People using wireless net hotspots will soon be able to make free phone calls as well as surf the net.,bbc
1,Bush website blocked outside US,Surfers outside the US have been unable to visit the official re-election site of President George W Bush.,bbc
1,Apple makes blogs reveal sources,Apple has won its legal fight to make three bloggers reveal who told them about unreleased products.,bbc
1,Norway upholds 'Napster' ruling,A Norwegian student who ran a website which linked to downloadable MP3 files has been ordered to pay compensation by the country's Supreme Court.,bbc
1,Rings of steel combat net attacks,Gambling is hugely popular especially with tech-savvy criminals.,bbc
1,Set your television to wow,Television started off as a magical blurry image. Then came the sharpness the colour and the widescreen format. Now the TV set is taking another leap forward into a crystal clear future although those in Europe will have to be patient.,bbc
1,Half-Life 2 sweeps Bafta awards,PC first person shooter Half-Life 2 has won six Bafta Awards including best game and best online game.,bbc
1,Apple iPod family expands market,Apple has expanded its iPod family with the release of its next generation of the digital music players.,bbc
1,BBC web search aids odd queries,The BBC's online search engine was used a record amount in 2004 helping with enquires both simple and strange.,bbc
1,Microsoft seeking spyware trojan,Microsoft is investigating a trojan program that attempts to switch off the firm's anti-spyware software.,bbc
1,Web radio takes Spanish rap global,Spin the radio dial in the US and you are likely to find plenty of Spanish-language music. But what you will not find is much Spanish-language hip-hop.,bbc
1,Smart search lets art fans browse,If you don't know art but know what you like new search technology could prove a useful gateway to painting.,bbc
1,Software watching while you work,Software that can not only monitor every keystroke and action performed at a PC but also be used as legally binding evidence of wrong-doing has been unveiled.,bbc
1,Concerns over Windows ATMs,Cash machine networks could soon be more susceptible to computer viruses a security firm has warned.,bbc
1,Warnings on woeful wi-fi security,Companies are getting worse at keeping their wireless data networks secure.,bbc
1,California sets fines for spyware,The makers of computer programs that secretly spy on what people do with their home PCs could face hefty fines in California.,bbc
1,Warning over tsunami aid website,Net users are being told to avoid a scam website that claims to collect cash on behalf of tsunami victims.,bbc
1,France starts digital terrestrial,France has become the last big European country to launch a digital terrestrial TV (DTT) service.,bbc
1,Rich pickings for hi-tech thieves,Viruses trojans and other malicious programs sent on to the net to catch you out are undergoing a subtle change.,bbc
1,Commodore finds new lease of life,The once-famous Commodore computer brand could be resurrected after being bought by a US-based digital music distributor.,bbc
1,Broadband steams ahead in the US,More and more Americans are joining the internet's fast lane according to official figures.,bbc
1,Lasers help bridge network gaps,An Indian telecommunications firm has turned to lasers to help it overcome the problems of setting up voice and data networks in the country.,bbc
1,Video phones act as dating tools,Technologies from e-mail to net chatrooms instant messaging and mobiles have proved to be a big pull with those looking for love.,bbc
1,Mobile picture power in your pocket,How many times have you wanted to have a camera to hand to catch an unexpected event that would make headlines?,bbc
1,China 'to overtake US net use',The Chinese net-using population looks set to exceed that of the US in less than three years says a report.,bbc
1,Fast moving phone viruses appear,Security firms are warning about several mobile phone viruses that can spread much faster than similar bugs.,bbc
1,Attack prompts Bush site block,The official re-election site of President George W Bush is blocking visits from overseas users for "security reasons".,bbc
1,Loyalty cards idea for TV addicts,Viewers could soon be rewarded for watching TV as loyalty cards come to a screen near you.,bbc
1,Slow start to speedy net services,Faster broadband in the UK is becoming a reality as more internet providers offer super-fast services.,bbc
1,Mobiles get set for visual radio,The growth in the mobile phone market in the past decade has been nothing less than astonishing but the ability to communicate on the go is not the only reason we are hooked. Games cameras and music players have all been added to our handsets in the last few years but 2005 could see another big innovation that won't just see a change in our mobile phone habits - it might alter the way we listen to the radio. Finnish handset giant Nokia has been working on a technology called Visual Radio which takes an existing FM signal from a radio station and enables that station to add enhancements such as information and pictures. It is not the first time that such an idea has been suggested - the early days of DAB Digital Radio had similar intentions that never really saw the light of day.,bbc
1,Sony PSP handheld console hits US,The latest handheld gaming gadget Sony's PlayStation Portable goes on sale in the US on Thursday.,bbc
1,Consumer concern over RFID tags,Consumers are very concerned about the use of radio frequency ID (RFID) tags in shops a survey says.,bbc
1,File-swappers ready new network,Legal attacks on websites that help people swap pirated films have forced the development of a system that could be harder to shut down.,bbc
1,More women turn to net security,Older people and women are increasingly taking charge of protecting home computers against malicious net attacks according to a two-year study.,bbc
1,The pirates with no profit motive,Two men who were part of a huge network of internet software pirates known as Drink Or Die have been convicted at the Old Bailey. BBC News investigates how the network worked and what motivated those involved.,bbc
1,Can Yahoo dominate next decade?,Yahoo has reached the grand old age of 10 and in internet years that is a long time.,bbc
1,Kenyan school turns to handhelds,At the Mbita Point primary school in western Kenya students click away at a handheld computer with a stylus.,bbc
1,Rings of steel combat net attacks,Gambling is hugely popular especially with tech-savvy criminals.,bbc
1,Digital UK driven by net and TV,The UK's adoption of digital TV and broadband has helped make it the fourth most digitally-savvy nation in Europe according a report by Jupiter Research.,bbc
1,Microsoft debuts security tools,Microsoft is releasing tools that clean up PCs harbouring viruses and spyware.,bbc
1,Lifestyle 'governs mobile choice',Faster better or funkier hardware alone is not going to help phone firms sell more handsets research suggests.,bbc
1,Windows worm travels with Tetris,Users are being warned about a Windows virus that poses as the hugely popular Tetris game.,bbc
1,DVD copy protection strengthened,DVDs will be harder to copy thanks to new anti-piracy measures devised by copy protection firm Macrovision.,bbc
1,Net regulation 'still possible',The blurring of boundaries between TV and the internet raises questions of regulation watchdog Ofcom has said.,bbc
1,Cyber criminals step up the pace,So-called phishing attacks that try to trick people into handing over confidential details have boomed in 2004 say security experts.,bbc
1,Web photo storage market hots up,An increasing number of firms are offering web storage for people with digital photo collections.,bbc
1,IBM puts cash behind Linux push,IBM is spending $100m (£52m) over the next three years beefing up its commitment to Linux software.,bbc
1,Warning over Windows Word files,Writing a Microsoft Word document can be a dangerous business according to document security firm Workshare.,bbc
1,Digital guru floats sub-$100 PC,Nicholas Negroponte chairman and founder of MIT's Media Labs says he is developing a laptop PC that will go on sale for less than $100 (£53).,bbc
1,Wi-fi web reaches farmers in Peru,A network of community computer centres linked by wireless technology is providing a helping hand for poor farmers in Peru.,bbc
1,New browser wins over net surfers,The proportion of surfers using Microsoft's Internet Explorer (IE) has dropped to below 90% say web analysts.,bbc
1,PC photo printers challenge pros,Home printed pictures can be cheaper and higher quality than those from High Street developers tests shows.,bbc
1,Microsoft makes anti-piracy move,Microsoft says it is clamping down on people running pirated versions of its Windows operating system by restricting their access to security features.,bbc
1,'Friends fear' with lost mobiles,People are becoming so dependent on their mobile phones that one in three are concerned that losing their phone would mean they lose their friends.,bbc
1,Players sought for $1m prize,UK gamers are getting a chance to take part in a $1m tournament thanks to one of the country's top teams.,bbc
1,Game makers get Xbox 2 sneak peek,Microsoft has given game makers a glimpse of the new Xbox 2 console.,bbc
1,Broadband set to revolutionise TV,BT is starting its push into television with plans to offer TV over broadband.,bbc
1,Blind student 'hears in colour',A blind student has developed software that turns colours into musical notes so that he can read weather maps.,bbc
1,Slim PlayStation triples sales,Sony PlayStation 2's slimmer shape has proved popular with UK gamers with 50000 sold in its first week on sale.,bbc
1,Slimmer PlayStation triple sales,Sony PlayStation 2's slimmer shape has proved popular with UK gamers with 50000 sold in its first week on sale.,bbc
1,Musical future for phones,Analyst Bill Thompson has seen the future and it is in his son's hands.,bbc
1,Gadget growth fuels eco concerns,Technology firms and gadget lovers are being urged to think more about the environment when buying and disposing of the latest hi-tech products.,bbc
1,Online games play with politics,After bubbling under for some time online games broke through onto the political arena in 2004.,bbc
1,Software watching while you work,Software that can not only monitor every keystroke and action performed at a PC but also be used as legally binding evidence of wrong-doing has been unveiled.,bbc
1,Be careful how you code,A new European directive could put software writers at risk of legal action warns former programmer and technology analyst Bill Thompson.,bbc
1,'Brainwave' cap controls computer,A team of US researchers has shown that controlling devices with the brain is a step closer.,bbc
1,Google to scan famous libraries,The libraries of five of the world's most important academic institutions are to be digitised by Google.,bbc
1,Junk e-mails on relentless rise,Spam traffic is up by 40% putting the total amount of e-mail that is junk up to an astonishing 90%.,bbc
1,Nintendo handheld given Euro date,Nintendo's new handheld console the DS will launch in Europe on 11 March the company has announced.,bbc
1,Nintendo adds media playing to DS,Nintendo is releasing an adapter for its DS handheld console so it can play music and video.,bbc
1,Moving mobile improves golf swing,A mobile phone that recognises and responds to movements has been launched in Japan.,bbc
1,Chip maker backs net phone calls,Rich Templeton the head of giant chip maker Texas Instruments has given his backing to the growing sector of Voice over Internet Telephony (Voip),bbc
1,Gates opens biggest gadget fair,Bill Gates has opened the Consumer Electronics Show (CES) in Las Vegas saying that gadgets are working together more to help people manage multimedia content around the home and on the move.,bbc
1,Hotspot users gain free net calls,People using wireless net hotspots will soon be able to make free phone calls as well as surf the net.,bbc
1,Smartphones suffer Skulls attack,Owners of some Nokia smartphones are being warned to watch out for malicious wallpaper.,bbc
1,Cyber crime booms in 2004,The last 12 months have seen a dramatic growth in almost every security threat that plague Windows PCs.,bbc
1,Microsoft gets the blogging bug,Software giant Microsoft is taking the plunge into the world of blogging.,bbc
1,Search wars hit desktop PCs,Another front in the on-going battle between Microsoft and Google is about to be opened.,bbc
1,Ask Jeeves joins web log market,Ask Jeeves has bought the Bloglines website to improve the way it handles content from web journals or blogs.,bbc
1,Apple iPod family expands market,Apple has expanded its iPod family with the release of its next generation of the digital music players.,bbc
1,Piero gives rugby perspective,BBC Sport unveils its new analysis tool Piero at the Wales v England rugby union match on Saturday. But what does it do and how does it work?,bbc
1,Apple laptop is 'greatest gadget',The Apple Powerbook 100 has been chosen as the greatest gadget of all time by US magazine Mobile PC.,bbc
1,Yahoo moves into desktop search,Internet giant Yahoo has launched software to allow people to search e-mail and other files on their PCs.,bbc
1,Google's toolbar sparks concern,Search engine firm Google has released a trial tool which is concerning some net users because it directs people to pre-selected commercial websites.,bbc
1,Apple Mac mini gets warm welcome,The Mac mini has been welcomed by Apple fans industry experts and PC users.,bbc
1,Fast lifts rise into record books,Two high-speed lifts at the world's tallest building have been officially recognised as the planet's fastest.,bbc
1,Local net TV takes off in Austria,An Austrian village is testing technology that could represent the future of television.,bbc
1,Broadband in the UK gathers pace,One person in the UK is joining the internet's fast lane every 10 seconds according to BT.,bbc
1,'No re-draft' for EU patent law,A proposed European law on software patents will not be re-drafted by the European Commission (EC) despite requests by MEPs.,bbc
1,'Ultimate game' award for Doom 3,Sci-fi shooter Doom 3 has blasted away the competition at a major games ceremony the Golden Joystick awards.,bbc
1,EU software patent law delayed,Controversial new EU rules for the patenting of computer-based inventions have been put on hold due to a last minute intervention from Poland.,bbc
1,TV's future down the phone line,Internet TV has been talked about since the start of the web as we know it now.,bbc
1,Text message record smashed again,UK mobile owners continue to break records with their text messaging with latest figures showing that 26 billion texts were sent in total in 2004.,bbc
1,Gangsters dominate gaming chart,Video games on consoles and computers proved more popular than ever in 2004.,bbc
1,Microsoft releases patches,Microsoft has warned PC users to update their systems with the latest security fixes for flaws in Windows programs.,bbc
1,Halo 2 sells five million copies,Microsoft is celebrating bumper sales of its Xbox sci-fi shooter Halo 2.,bbc
1,Speak easy plan for media players,Music and film fans will be able to control their digital media players just by speaking to them under plans in development by two US firms.,bbc
1,Kenyan school turns to handhelds,At the Mbita Point primary school in western Kenya students click away at a handheld computer with a stylus.,bbc
1,Football Manager scores big time,For the past decade or so the virtual football fans among us will have become used to the annual helping of Championship Manager (CM). Indeed it seems like there has been a CM game for as many years as there have been PCs.,bbc
1,Global digital divide 'narrowing',The "digital divide" between rich and poor nations is narrowing fast according to a World Bank report.,bbc
1,More power to the people says HP,The digital revolution is focused on letting people tell and share their own stories according to Carly Fiorina chief of technology giant Hewlett Packard.,bbc
1,Argonaut founder rebuilds empire,Jez San the man behind the Argonaut games group which went into administration a week ago has bought back most of the company.,bbc
1,British Library gets wireless net,Visitors to the British Library will be able to get wireless internet access alongside the extensive information available in its famous reading rooms.,bbc
1,Intel unveils laser breakthrough,Intel has unveiled research that could mean data is soon being moved around chips at the speed of light.,bbc
1,China 'blocks Google news site',China has been accused of blocking access to Google News by the media watchdog Reporters Without Borders.,bbc
1,Virus poses as Christmas e-mail,Security firms are warning about a Windows virus disguising itself as an electronic Christmas card.,bbc
1,Tech helps disabled speed demons,An organisation has been launched to encourage disabled people to get involved in all aspects of motorsport which is now increasingly possible thanks to technological innovations.,bbc
1,Why Cell will get the hard sell,The world is casting its gaze on the Cell processor for the first time but what is so important about it and why is it so different?,bbc
1,'Blog' picked as word of the year,The term "blog" has been chosen as the top word of 2004 by a US dictionary publisher.,bbc
1,Xbox power cable 'fire fear',Microsoft has said it will replace more than 14 million power cables for its Xbox consoles due to safety concerns.,bbc
1,Fast moving phone bugs appear,Security firms are warning about several mobile phone viruses that can spread much faster than similar bugs.,bbc
1,How to smash a home computer,An executive who froze his broken hard disk thinking it would be fixed has topped a list of the weirdest computer mishaps.,bbc
1,Peer-to-peer nets 'here to stay',Peer-to-peer (P2P) networks are here to stay and are on the verge of being exploited by commercial media firms says a panel of industry experts.,bbc
1,Microsoft seeking spyware trojan,Microsoft is investigating a trojan program that attempts to switch off the firm's anti-spyware software.,bbc
1,Casual gaming to 'take off',Games aimed at "casual players" are set to be even bigger in 2005 according to industry experts.,bbc
1,Sun offers processing by the hour,Sun Microsystems has launched a pay-as-you-go service which will allow customers requiring huge computing power to rent it by the hour.,bbc
1,Virus poses as Christmas e-mail,Security firms are warning about a Windows virus disguising itself as an electronic Christmas card.,bbc
1,Savvy searchers fail to spot ads,Internet search engine users are an odd mix of naive and sophisticated suggests a report into search habits.,bbc
1,Satellite mapping aids Darfur relief,Aid workers trying to house feed and clothe millions of homeless refugees in the Sudanese region of Darfur are getting a helping hand from advanced mapping technology.,bbc
1,Blinx sequel purrs nicely,The original Blinx was intended to convert many platform game lovers to Microsoft's then new Xbox console.,bbc
1,Humanoid robot learns how to run,Car-maker Honda's humanoid robot Asimo has just got faster and smarter.,bbc
1,California sets fines for spyware,The makers of computer programs that secretly spy on what people do with their home PCs could face hefty fines in California.,bbc
1,What high-definition will do to DVDs,First it was the humble home video then it was the DVD and now Hollywood is preparing for the next revolution in home entertainment - high-definition.,bbc
1,Beckham virus spotted on the net,Virus writers are trading on interest in David Beckham to distribute their malicious wares.,bbc
1,Concern over RFID tags,Consumers are very concerned about the use of radio frequency ID (RFID) tags in shops a survey says.,bbc
1,Progress on new internet domains,By early 2005 the net could have two new domain names.,bbc
1,Firefox browser takes on Microsoft,Microsoft's Internet Explorer has a serious rival in the long-awaited Firefox 1.0 web browser which has just been released.,bbc
1,'Brainwave' cap controls computer,A team of US researchers has shown that controlling devices with the brain is a step closer.,bbc
1,Freeze on anti-spam campaign,A campaign by Lycos Europe to target spam-related websites appears to have been put on hold.,bbc
1,Portable PlayStation ready to go,Sony's PlayStation Portable (PSP) will go on sale in Japan on 12 December.,bbc
1,Lifestyle 'governs mobile choice',Faster better or funkier hardware alone is not going to help phone firms sell more handsets research suggests.,bbc
1,Ink helps drive democracy in Asia,The Kyrgyz Republic a small mountainous state of the former Soviet republic is using invisible ink and ultraviolet readers in the country's elections as part of a drive to prevent multiple voting.,bbc
1,Web logs aid disaster recovery,Some of the most vivid descriptions of the devastation in southern Asia are on the internet - in the form of web logs or blogs.,bbc
1,PlayStation 3 chip to be unveiled,Details of the chip designed to power Sony's PlayStation 3 console will be released in San Francisco on Monday.,bbc
1,Swap offer for pirated Windows XP,Computer giant Microsoft has launched a pilot scheme to replace counterfeit versions of Windows XP with legal ones.,bbc
1,Junk e-mails on relentless rise,Spam traffic is up by 40% putting the total amount of e-mail that is junk up to an astonishing 90%.,bbc
1,Creator of first Apple Mac dies,Jef Raskin head of the team behind the first Macintosh computer has died.,bbc
1,Google launches TV search service,The net search giant Google has launched a search service that lets people look for TV programmes.,bbc
1,US duo in first spam conviction,A brother and sister in the US have been convicted of sending hundreds of thousands of unsolicited e-mail messages to AOL subscribers.,bbc
1,Court mulls file-sharing future,Judges at the US Supreme Court have been hearing evidence for and against file-sharing networks.,bbc
1,Digital guru floats sub-$100 PC,Nicholas Negroponte chairman and founder of MIT's Media Labs says he is developing a laptop PC that will go on sale for less than $100 (£53).,bbc
1,New Year's texting breaks record,A mobile phone was as essential to the recent New Year's festivities as a party mood and Auld Lang Syne if the number of text messages sent is anything to go by.,bbc
1,Warnings about junk mail deluge,The amount of spam circulating online could be about to undergo a massive increase say experts.,bbc
1,Text messages aid disaster recovery,Text messaging technology was a valuable communication tool in the aftermath of the tsunami disaster in Asia.,bbc
1,Web helps collect aid donations,The web is helping aid agencies gather resources to help cope with the aftermath of the tsunami disaster.,bbc
1,Remote control rifle range debuts,Soon you could go hunting via the net.,bbc
1,Looks and music to drive mobiles,Mobile phones are still enjoying a boom time in sales according to research from technology analysts Gartner.,bbc
1,Seamen sail into biometric future,The luxury cruise liner Crystal Harmony currently in the Gulf of Mexico is the unlikely setting for tests of biometric technology.,bbc
1,Parents face video game lessons,Ways of ensuring that parents know which video games are suitable for children are to be considered by the games industry.,bbc
1,Pompeii gets digital make-over,The old-fashioned audio tour of historical places could soon be replaced with computer-generated images that bring the site to life.,bbc
1,Putting a face to 'Big Brother',Literally putting a face on technology could be one of the keys to improving our interaction with hi-tech gadgets.,bbc
1,Apple unveils low-cost 'Mac mini',Apple has unveiled a new low-cost Macintosh computer for the masses billed as the Mac mini.,bbc
1,Dublin hi-tech labs to shut down,Dublin's hi-tech research laboratory Media Labs Europe is to shut down.,bbc
1,Gadgets galore on show at fair,The 2005 Consumer Electronics Show in Las Vegas is a geek's paradise with more than 50000 new gadgets and technologies launched during the four-day event.,bbc
1,Security warning over 'FBI virus',The US Federal Bureau of Investigation is warning that a computer virus is being spread via e-mails that purport to be from the FBI.,bbc
1,Microsoft plans 'safer ID' system,Microsoft is planning to make Windows and Internet Explorer more secure by including software to give people more control over personal information.,bbc
1,IBM frees 500 software patents,Computer giant IBM says 500 of its software patents will be released into the open development community.,bbc
1,Joke e-mail virus tricks users,A virus that disguises itself as a joke is spreading rapidly across the net.,bbc
1,China net cafe culture crackdown,Chinese authorities closed 12575 net cafes in the closing months of 2004 the country's government said.,bbc
1,Gadget market 'to grow in 2005',The explosion in consumer technology is to continue into 2005 delegates at the world's largest gadget show in Las Vegas have been told.,bbc
1,The gaming world in 2005,If you have finished Doom 3 Half Life 2 and Halo 2 don't worry. There's a host of gaming gems set for release in 2005.,bbc
1,Xbox 2 may be unveiled in summer,Details of the next generation of Microsoft's Xbox games console - codenamed Xenon - will most likely be unveiled in May according to reports.,bbc
1,Ultra fast wi-fi nears completion,Ultra high speed wi-fi connections moved closer to reality on Thursday when Intel said it would list standards for the technology later this year.,bbc
1,Speak easy plan for media players,Music and film fans will be able to control their digital media players just by speaking to them under plans in development by two US firms.,bbc
1,BT boosts its broadband packages,British Telecom has said it will double the broadband speeds of most of its home and business customers.,bbc
1,Apple attacked over sources row,Civil liberties group the Electronic Frontier Foundation (EFF) has joined a legal fight between three US online journalists and Apple.,bbc
1,Gadget market 'to grow in 2005',The explosion in consumer technology is to continue into 2005 delegates at the world's largest gadget show in Las Vegas have been told.,bbc
1,T-Mobile bets on 'pocket office',T-Mobile has launched its latest "pocket office" third-generation (3G) device which also has built-in wi-fi - high-speed wireless net access.,bbc
1,Millions to miss out on the net,By 2025 40% of the UK's population will still be without internet access at home says a study.,bbc
1,Broadband soars in 2004,If broadband were a jumbo jet then 2003 would have seen it taxiing down the runway firing up its engines and preparing for take-off. But this year has seen it soar.,bbc
1,No half measures with Half-Life 2,Could Half-Life 2 possibly live up to the hype? After almost two years of tantalising previews and infuriating delays it's safe to say that this is the most highly-anticipated computer game of all time.,bbc
1,Microsoft releases bumper patches,Microsoft has warned PC users to update their systems with the latest security fixes for flaws in Windows programs.,bbc
1,Mobile TV tipped as one to watch,Scandinavians and Koreans two of the most adventurous groups of mobile users are betting on mobile TV.,bbc
1,Sony PSP console hits US in March,US gamers will be able to buy Sony's PlayStation Portable from 24 March but there is no news of a Europe debut.,bbc
1,Commodore finds new lease of life,The once-famous Commodore computer brand could be resurrected after being bought by a US-based digital music distributor.,bbc
